Plate ID,"Colony Counting - Single Colony Verification - HeLa-RFP - 24-well"
Plate Name,""
Plate Description,"24-well Corning 3526 plate, RFP-Hela Gradient 125, 25, 5, 1 cell/well"
Scan ID,"2012/1/30 15:56:07"
Scan Description,"Day 6"
Scan Result ID,"2026/04/21 22:59:20"
Scan Result Description,""
Software Version,"5.5.1.0"
Experiment Name,""
Application Name,"Single Colony Verification"
Plate Type,"24-Well Corning�?3526 Plate Well Wall"
Acquisition Start/End Times,"2012/1/30 15:56:07 - 2012/1/30 16:20:01"
Analysis Start Time,"2026/04/21 22:59:20"
User ID,"Local Administrator"

Scan Object-Level Data CSV Report

Well,Row,Column,Total,X Position (µm),Y Position (µm),Distance to Nearest Neighbor (µm),Distance to Well Center (µm),Area (µm²),Form Factor,Smoothness,Aspect Ratio,Mean Intensity,Integrated Intensity
B6,B,6,True,-2616.06426400347,-2201.55970473296,2471.71505584059,3419.16033068061,62181,0.552835263020892,0.808184586723544,0.954569996431661,114.293674916775,789655
B6,B,6,True,6297.70746354018,-1298.15870746354,4684.68684109864,6430.11161070265,31473,0.62445196651868,0.847649901150951,0.837928529414757,83.671146697169,292598
B6,B,6,True,1654.47285464098,-676.336252189141,429.970130714405,1787.37549294185,46251,0.689644633559646,0.860600698461706,0.897150466498704,127.670558474411,656099
B6,B,6,True,-5359.37717908082,-272.065696585505,838.312094764215,5366.27836502272,62469,0.568476207718689,0.832124526496362,0.846651520867849,96.3328050713154,668646
B6,B,6,True,1696.43993593166,-248.419113721302,429.970130714405,1714.53215551237,50571,0.604881731422002,0.832947487585206,0.78747029143178,127.279587115145,715184
B6,B,6,True,-1435.50213447172,-30.0053361792961,344.954155253076,1435.81569091304,16866,0.356721501834377,0.879152710424229,0.339325825653109,81.2886872998933,152335
B6,B,6,True,299.680515759312,112.181590257878,1442.55666978822,319.989250942205,25128,0.595879214900306,0.843916674468066,0.74134209116934,127.592406876791,356238
B6,B,6,True,-1437.36255619782,314.943802183687,344.954155253076,1471.46210161643,84078,0.650493929118399,0.850004734969475,0.811766595513972,120.648469278527,1127098
B6,B,6,True,-5424.79226260258,563.690269636578,838.312094764215,5454.00016616023,38385,0.59604263900642,0.853103292816462,0.741251682573198,95.8973036342321,409002
B6,B,6,True,-2554.79947780679,1981.8134464752,2006.76846816852,3233.35505449552,68940,0.600011737287868,0.822248121061936,0.859618356609726,116.07180156658,889110
B6,B,6,True,-6182.57166426067,2844.38502784079,160.113616751743,6805.49179489064,43641,0.531819366889479,0.817869330934082,0.769065715878722,77.1705506289957,374200
B6,B,6,True,2325.75606276748,2896.03637660485,185.365214367864,3714.31931289142,25236,0.531668031516587,0.880259622279374,0.466402230388,122.404778887304,343223
B6,B,6,True,-6188.96405648267,3004.37098844673,160.113616751743,6879.64542172449,21033,0.453735839220888,0.885675511557947,0.346038150336876,73.4313222079589,171609
B6,B,6,True,2319.72345835982,3081.30340114431,185.365214367864,3856.88314227542,56628,0.598656488869788,0.829753082313597,0.829228027525525,119.242530197076,750274
B6,B,6,True,3.17708333333212,3849.5,2440.59687825372,3849.50131106076,15552,0.707465778563374,0.892166622863954,0.867203060310331,117.460648148148,202972
C1,C,1,True,-2393.25082290981,-5202.27254772877,5248.8981666776,5726.36788568555,41013,0.621426573365681,0.855973580898698,0.753278244905775,105.974764099188,482927
C1,C,1,True,-6058.42288252412,-1444.95359166794,4940.9905948077,6228.35280837285,58761,0.455446247110612,0.773088407025534,0.656059402516577,100.946546178588,659080
C1,C,1,True,-1321.30540131247,-40.2806663301362,4940.9905948077,1321.91924701076,53487,0.624888745998029,0.839001118572531,0.935934924049807,125.03516742386,743084
C1,C,1,True,5992.38195876289,2904.7618556701,195.862620506032,6659.30048712798,17460,0.434043661629508,0.843002828438008,0.445089481775556,72.4943298969072,140639
C1,C,1,True,6007.53341228218,3100.03755709694,195.862620506032,6760.22858748862,53199,0.682062464554939,0.887548794345373,0.811416092673425,67.8856369480629,401272
C2,C,2,True,110.283671036948,-426.421930870083,1836.36213466008,440.452212191465,67959,0.506860382085686,0.776696547046436,0.889401218799671,127.30260892597,961262
C2,C,2,True,-1910.81927357938,482.367018160516,603.103750651512,1970.76336390027,92178,0.529322143621052,0.804225807985594,0.751094219580254,124.628392892013,1276444
C2,C,2,True,-4033.26259190168,578.339514978601,2124.61204920721,4074.5163798688,82017,0.594977701604328,0.812456697785208,0.928495723714255,114.433336991112,1042831
C2,C,2,True,-1345.60909555442,692.775166070516,603.103750651512,1513.47324679454,17613,0.735524936613358,0.882514679285029,0.912714251825485,124.092999489014,242850
C2,C,2,True,-879.07208976157,1360.12664796634,186.617480853414,1619.47900187249,64170,0.569363174145239,0.818655059687509,0.674557720176928,125.25427769986,893063
C2,C,2,True,-1065.6575,1363.58625,186.617480853414,1730.60491403882,43200,0.579916718444391,0.895039109321973,0.476881281603568,124.359375,596925
C2,C,2,True,-4476.71952366029,4584.87402068317,561.702830092158,6407.97062095768,28719,0.713683952069763,0.893542188227725,0.836879761889413,96.5969915387026,308241
C2,C,2,True,-4233.92478354978,5091.39231601732,561.702830092158,6621.81204719352,49896,0.602135156269368,0.833227206466357,0.962041854566931,92.6479076479076,513640
C3,C,3,True,-5941.9892053973,-2065.63838080959,1700.19578893031,6290.79467454882,30015,0.468213921447091,0.799750621046791,0.727497613280631,97.7229385307346,325906
C3,C,3,True,-69.7583098591549,-427.359718309859,5949.68250570736,433.015647094061,95850,0.508535418826314,0.768555049254488,0.961669524205523,128.10103286385,1364276
C3,C,3,True,-6381.82266009852,-423.31921182266,1700.19578893031,6395.84706040139,27405,0.581364800384759,0.848087293642043,0.945682089073215,94.703776683087,288373
C3,C,3,True,-5282.29966329966,2441.11279461279,3068.21145620399,5819.08252295136,48114,0.621271237255893,0.846150326062085,0.869662758402103,105.078189300412,561748
C4,C,4,True,-243.191549295774,545.024071702945,3245.07140364889,596.81937668321,35145,0.621934442995855,0.841295101815717,0.791886804073982,127.08066581306,496250
C4,C,4,True,-5598.79358161648,905.395404120445,155.707196421383,5671.52804871424,22716,0.598185265727012,0.857796681900367,0.748063800403075,105.374801901743,265966
C4,C,4,True,-5603.75788197251,1061.02344381568,155.707196421383,5703.32123837467,22266,0.551450986651515,0.839490321369833,0.862274333186251,107.427243330639,265775
C4,C,4,True,1096.41379310345,3574.72233360064,196.133839184516,3739.08584657409,44892,0.586422501745603,0.838035321927511,0.905856990354849,117.327987169206,585232
C4,C,4,True,900.411604467448,3581.90738218469,196.133839184516,3693.34557711688,33039,0.587708233860001,0.852735029758118,0.676946983021387,115.536638518115,424135
D2,D,2,True,-853.636416521233,1740.55788248982,179.685239193168,1938.61725823038,46413,0.653374500063979,0.859875174318318,0.882866927139569,125.930773705643,649425
D2,D,2,True,-1032.74148874784,1754.98557414888,179.685239193168,2036.30286255551,15597,0.511565121365326,0.937673767725088,0.330577778697497,124.805539526832,216288
D3,D,3,True,-3232.96570319241,-772.40595340811,0,3323.95520350059,83448,0.661761855942218,0.868443321226074,0.833413237155537,118.371225194133,1097538
D4,D,4,True,-4099.81881927166,1687.25853879213,0,4433.43610843565,79578,0.523239952354989,0.792850260941527,0.845738997650912,116.72528839629,1032085
D5,D,5,True,5692.20447110142,2031.35305343512,0,6043.80566932187,33012,0.506514912658452,0.824265796315016,0.87590046125511,93.6679389312977,343574
D6,D,6,True,1261.43155798905,2721.19362867098,0,2999.35065309314,36162,0.635532080932576,0.849175465077093,0.944675674076818,124.401941264311,499847
